flow_bytes_per_iteration_sent,cdf
5363608774,0.88375
5363769574,0.884375
5363862083,0.885
5363871093,0.885625
5363873420,0.88625
5363994218,0.886875
5364024411,0.8875
5364048544,0.888125
5364086776,0.88875
5364100838,0.889375
5364234365,0.89
5364324876,0.890625
5364584033,0.89125
5364810309,0.891875
5364853814,0.8925
5364930734,0.893125
5365047837,0.89375
5365110134,0.894375
5365134717,0.895
5365140394,0.895625
5365391727,0.89625
5365414688,0.896875
5365624867,0.8975
5365686442,0.898125
5365729903,0.89875
5366120980,0.899375
5366221067,0.9
5366246871,0.900625
5366249716,0.90125
5366297979,0.901875
5366333088,0.9025
5366553880,0.903125
5366841610,0.90375
5367070005,0.904375
5367130719,0.905
5367278359,0.905625
5367481039,0.90625
5367867332,0.906875
5368144036,0.9075
5368186127,0.908125
5368362261,0.90875
5368741103,0.909375
5368744572,0.91
5368782587,0.910625
5368883436,0.91125
5368939636,0.911875
5369069172,0.9125
5369172005,0.913125
5369258363,0.91375
5369338142,0.914375
5369618562,0.915
5369622219,0.915625
5369638957,0.91625
5369803715,0.916875
5369806408,0.9175
5369853552,0.918125
5369952941,0.91875
5370053058,0.919375
5370263525,0.92
5370288173,0.920625
5370433640,0.92125
5370468156,0.921875
5370560452,0.9225
5370591060,0.923125
5371141729,0.92375
5371489815,0.924375
5371537969,0.925
5371741178,0.925625
5372767239,0.92625
5372883242,0.926875
5373353988,0.9275
5373477628,0.928125
5374490100,0.92875
5374498136,0.929375
5374506276,0.93
5375010662,0.930625
5375575159,0.93125
5377961635,0.931875
5378161281,0.9325
5378971559,0.933125
5379516413,0.93375
5380067069,0.934375
5383469303,0.935
5385119721,0.935625
5386691876,0.93625
5393589550,0.936875
5398321682,0.9375
5400000194,0.938125
5400409190,0.93875
5403372606,0.939375
5403515235,0.94
5405705516,0.940625
5407912113,0.94125
5409695210,0.941875
5411727796,0.9425
5411865102,0.943125
5412246763,0.94375
5413770086,0.944375
5417664883,0.945
5422445536,0.945625
5423821167,0.94625
5428209659,0.946875
5428830590,0.9475
5436081076,0.948125
5436644052,0.94875
5440781791,0.949375
5442652705,0.95
5449763678,0.950625
5451015823,0.95125
5454723772,0.951875
5455928031,0.9525
5455982899,0.953125
5456153055,0.95375
5460430153,0.954375
5467800065,0.955
5471763427,0.955625
5472776653,0.95625
5472932441,0.956875
5475352901,0.9575
5484564124,0.958125
5486736405,0.95875
5488037484,0.959375
5490398512,0.96
5498287792,0.960625
5500705550,0.96125
5503520302,0.961875
5504918301,0.9625
5509237488,0.963125
5513411829,0.96375
5518735352,0.964375
5521304855,0.965
5521450153,0.965625
5527852757,0.96625
5532409198,0.966875
5532745554,0.9675
5533500434,0.968125
5534299247,0.96875
5535355621,0.969375
5537607080,0.97
5549163941,0.970625
5551227265,0.97125
5556932895,0.971875
5560560837,0.9725
5561409696,0.973125
5573969670,0.97375
5574375691,0.974375
5577369596,0.975
5582604076,0.975625
5584239237,0.97625
5587396885,0.976875
5587832304,0.9775
5591450046,0.978125
5603647196,0.97875
5604390914,0.979375
5623798973,0.98
5624839482,0.980625
5633177113,0.98125
5637171071,0.981875
5642109472,0.9825
5644888551,0.983125
5646265775,0.98375
5659739313,0.984375
5661368175,0.985
5666622238,0.985625
5678044713,0.98625
5688103787,0.986875
5688834163,0.9875
5689040502,0.988125
5696215884,0.98875
5724066187,0.989375
5727766249,0.99
5739468601,0.990625
5745197492,0.99125
5746236717,0.991875
5748100498,0.9925
5750852923,0.993125
5762945863,0.99375
5772875617,0.994375
5781227214,0.995
5797619546,0.995625
5807457306,0.99625
5809550774,0.996875
5809671968,0.9975
5818071693,0.998125
5824448714,0.99875
6379986643,0.999375
9856108643,1.0
